gene,score,label
ZIC2,0.481346667,2
CCDC40,0.48132,2
KCNE3,0.481053333,2
ADCY7,0.480813333,2
AK1,0.480773333,2
ELMO1,0.480706667,2
SLC39A14,0.480706667,2
DMRT2,0.480706667,2
GEM,0.480693333,2
RASD1,0.4806,2
ABCG8,0.480493333,2
TRIB3,0.480266667,2
HPSE,0.48016,2
HPCA,0.479773333,2
TELO2,0.47928,2
MCM8,0.479213333,2
B3GNT5,0.47916,2
ATP4B,0.47908,2
SERPINH1,0.478613333,2
IRF4,0.478293333,2
GJB6,0.478266667,2
SHANK2,0.47784,2
SLC29A3,0.47764,2
ATP11C,0.47764,2
PRMT1,0.477453333,2
CD7,0.477346667,2
VTI1A,0.477293333,2
RHBDF1,0.477253333,2
CUZD1,0.477026667,2
SEMA3C,0.476986667,2
NPAS2,0.4768,2
PIK3AP1,0.476786667,2
INSIG2,0.476786667,2
NSMAF,0.47668,2
DDX27,0.476346667,2
PLXNA1,0.476226667,2
CD63,0.476106667,2
RUVBL2,0.476026667,2
PHF20,0.476,2
MARK4,0.47548,2
ADAMTS13,0.475226667,2
CCL11,0.475093333,2
MORF4L2,0.474986667,2
SEMA5B,0.474973333,2
TAB3,0.47496,2
KCNIP3,0.47492,2
SEMA4A,0.474746667,2
KRT1,0.474626667,2
PTX3,0.474506667,2
FOXN4,0.474493333,2
HOXC11,0.47444,2
FOXF1,0.474373333,2
TMEM67,0.4742,2
F2RL2,0.474173333,2
CACNG8,0.47416,2
ZIC5,0.473933333,2
RHD,0.473546667,2
CBX1,0.47348,2
TOPBP1,0.4732,2
SMTNL1,0.473186667,2
GNAL,0.473053333,2
CYSLTR1,0.473026667,2
CERS3,0.472693333,2
NCOA2,0.4724,2
DIO2,0.472386667,2
MAP3K5,0.47228,2
SUV39H2,0.472093333,2
COPS3,0.471933333,2
LBP,0.471693333,2
CPEB1,0.471653333,2
SP8,0.4716,2
STRA6,0.471506667,2
GCNT4,0.471386667,2
DOCK8,0.471146667,2
SLC34A3,0.471133333,2
APOBEC3B,0.471066667,2
PBRM1,0.471053333,2
CCL5,0.471,2
MYT1,0.470826667,2
BMP8B,0.47072,2
FZD6,0.47068,2
BTN1A1,0.470666667,0
PLAGL2,0.470626667,2
CD37,0.470346667,2
INSL5,0.47024,2
PIK3R2,0.470213333,2
WDR77,0.47004,2
CHTF18,0.470026667,2
MCM3AP,0.469826667,2
TIMP4,0.469786667,2
CD3G,0.46948,2
CUX2,0.46936,2
ZIC4,0.468733333,0
AFF2,0.468333333,2
SMS,0.468,2
BPNT1,0.467746667,2
TMEFF2,0.46744,2
DEAF1,0.467306667,2
EXOC6,0.467186667,2
FGF22,0.467013333,2
OPRK1,0.466733333,2
PRKG2,0.466266667,2
KLKB1,0.466226667,2
YWHAE,0.465986667,2
SHB,0.465746667,2
STX1B,0.465653333,2
TSHZ1,0.465573333,2
SLAMF1,0.46556,2
LY75,0.465506667,2
CYP1B1,0.46532,2
PRLHR,0.465293333,2
CAV2,0.465106667,2
NAPB,0.4648,2
IFNA13,0.464413333,2
GPRC5C,0.4644,2
LRRTM1,0.464373333,2
SLC6A18,0.464306667,2
IFNGR2,0.46424,2
ZP1,0.46416,2
SYNE2,0.46412,2
RPL22,0.464,2
PRKCG,0.46384,2
COL14A1,0.463826667,2
TLL1,0.463813333,2
LMBR1,0.463786667,2
ITK,0.463666667,2
DFFB,0.463426667,2
BAIAP2,0.463186667,2
RNF4,0.46312,2
SCMH1,0.462853333,2
MGAT4A,0.462786667,2
MR1,0.462573333,2
AEBP2,0.462506667,2
HES7,0.4624,2
PLEKHA5,0.462346667,2
CHGB,0.462306667,2
TRAIP,0.46224,2
PIAS1,0.461986667,2
SASH3,0.461933333,2
ASB1,0.461853333,2
RAD51C,0.461853333,2
ADCY6,0.461853333,2
TRIM45,0.4618,2
UPF2,0.461293333,2
TBX22,0.461266667,2
AZIN1,0.461253333,2
DNAJC24,0.46096,2
PRKAR1B,0.460666667,2
TXK,0.460613333,2
NME7,0.460573333,2
CYTIP,0.460306667,2
ALOX5AP,0.46008,2
TSN,0.459946667,2
POU4F1,0.45984,2
AKAP5,0.4598,2
SRRT,0.45972,2
ASAH1,0.459626667,2
KRT5,0.459133333,2
FFAR3,0.45876,2
SCN10A,0.458706667,2
CAPN2,0.458693333,2
SGCB,0.45856,2
HPS3,0.458493333,2
RTN4R,0.4582,2
ITGA11,0.458186667,2
AMN,0.457786667,2
ISLR2,0.457786667,2
UCP3,0.45776,2
GDF9,0.45772,2
CLN8,0.4576,2
ZFP57,0.457466667,2
CST6,0.45732,2
BCHE,0.456933333,1
RIMS1,0.45692,2
AGTRAP,0.45688,2
THRSP,0.456706667,2
MADD,0.456146667,2
TRIP12,0.456053333,2
HOXB7,0.45604,2
NLRC3,0.45588,2
SPINT2,0.455773333,2
MIER1,0.4556,2
ADAM9,0.455546667,2
XIRP1,0.45548,2
OGN,0.45544,2
CASQ2,0.45544,2
CNTF,0.455266667,2
NDST2,0.455146667,2
GLA,0.45512,2
PAWR,0.455053333,2
GABRR1,0.454986667,2
HTATIP2,0.45488,2
ACO1,0.454733333,2
MCF2L,0.454693333,2
HSPD1,0.454426667,2
IPMK,0.454426667,2
GRAP2,0.45436,2
GADD45G,0.453613333,2
MRVI1,0.453266667,0
FYB,0.453186667,2
BCOR,0.453133333,2
ARHGAP6,0.452866667,2
SYMPK,0.452373333,2
GPSM3,0.452,2
HLA-E,0.45148,2
MBTD1,0.45148,2
MAP2K3,0.451413333,2
CD200R1,0.451386667,2
FANCM,0.45136,2
RAMP1,0.451333333,2
TRADD,0.45072,2
SLC39A1,0.45064,2
OXR1,0.450573333,2
BCL2A1,0.450306667,2
ABHD2,0.450186667,2
CD84,0.450173333,2
PTGIS,0.44984,2
CHST11,0.449666667,2
SLA2,0.449573333,2
ADAMTS2,0.449133333,2
FBXO4,0.448813333,2
UBE2A,0.448666667,2
CDC45,0.448493333,2
SLC12A3,0.448333333,2
PPM1L,0.448106667,2
MMP17,0.447933333,2
RANGAP1,0.447893333,2
IMPA1,0.447813333,2
GGN,0.4478,2
SLITRK5,0.447533333,2
ZBTB7A,0.447506667,2
MYL12B,0.44732,2
TLX1,0.447026667,2
NAT2,0.446506667,2
ITGAD,0.446466667,2
STXBP2,0.446453333,2
PLOD1,0.445613333,2
MAPKAPK5,0.445546667,2
DECR1,0.445453333,2
ATG9A,0.445266667,2
MGAT3,0.444933333,2
GDF6,0.444893333,2
FGF1,0.44488,2
SLC30A8,0.444773333,2
HLA-DQA1,0.44476,2
PTDSS1,0.444733333,2
DNTT,0.444613333,2
TRAT1,0.44448,2
SPG7,0.44444,2
TTYH1,0.444146667,2
IGFBP2,0.443973333,2
SCUBE1,0.443666667,2
POU4F2,0.44364,2
ST6GAL1,0.443546667,2
ZFR,0.443453333,2
KCNA3,0.443413333,2
INSIG1,0.443373333,2
LPPR4,0.443146667,2
CD5L,0.443106667,2
TNFSF14,0.44272,2
STAT2,0.442693333,2
CXCL13,0.442653333,2
ITGB1BP2,0.442293333,2
SLC8A3,0.44228,2
TRPM4,0.442106667,2
SLC6A19,0.442093333,2
VPS35,0.442013333,2
CNPY3,0.44188,2
TREM2,0.441866667,1
39873,0.441813333,2
RBP2,0.441666667,2
PTPRCAP,0.44144,2
KRT18,0.441373333,2
FCGR2A,0.441133333,2
SYT5,0.441053333,2
MCM10,0.441053333,2
ELF1,0.44104,2
PILRB,0.440813333,2
RNF10,0.440786667,2
DNASE2B,0.44064,2
SCT,0.440573333,2
BLOC1S3,0.439893333,2
CHSY1,0.4398,2
PCBD1,0.439613333,2
ODC1,0.43932,2
SAR1B,0.438653333,2
IRAK3,0.438653333,2
LSP1,0.438653333,2
PUM1,0.43852,2
ERAP1,0.43852,2
PLA2G3,0.438493333,2
DAPP1,0.437786667,2
SH2B2,0.43772,2
LY96,0.437546667,2
S1PR4,0.43748,2
GNAI3,0.4374,2
RALBP1,0.43704,2
POLL,0.43696,2
DSE,0.436946667,2
ABCB11,0.43684,2
NLRX1,0.436733333,2
DSCAML1,0.436693333,2
VEZT,0.436653333,2
TUBG1,0.43664,2
NKX6-2,0.436586667,2
HOXD1,0.436306667,2
LAPTM5,0.436146667,2
PLD1,0.435853333,2
GRK1,0.435653333,2
USF1,0.435626667,2
MYRF,0.435373333,2
CLEC16A,0.43536,2
PPIB,0.435293333,2
GNGT1,0.43504,2
TRPM7,0.43504,2
CRADD,0.434946667,2
NCAPH2,0.434866667,2
BAG4,0.434186667,2
MSC,0.433906667,2
IL7,0.4338,2
ALAS1,0.433666667,2
SKOR2,0.4336,2
TMED10,0.433493333,2
MAMSTR,0.433413333,2
SALL2,0.433333333,2
KCNJ8,0.4332,2
LRRC17,0.43316,2
MTHFD2,0.433066667,2
PTBP2,0.43288,2
ALOX12B,0.432693333,2
RBFOX3,0.43268,2
WNT9B,0.432653333,2
COL27A1,0.432466667,2
ADAM15,0.432413333,2
STC1,0.4324,2
SEMA3F,0.432346667,2
KCNA6,0.432133333,2
GPR21,0.432106667,2
EP400,0.431333333,2
MDH1,0.431306667,2
CLDN5,0.431226667,2
MTAP,0.431173333,2
GRASP,0.43116,2
MBD2,0.430973333,2
GPR12,0.430933333,2
ASZ1,0.43092,2
SGK1,0.430666667,2
CD72,0.430426667,2
S1PR5,0.430333333,2
SMURF1,0.430066667,2
CRYBB2,0.429946667,2
MEF2D,0.429946667,2
SYVN1,0.429813333,2
WBP5,0.429653333,2
GALP,0.42952,2
WNT5B,0.429493333,2
PLK1,0.429373333,2
GPR98,0.42936,2
RNASE10,0.429346667,2
PTPN23,0.42932,2
AP2M1,0.42928,2
PLAC8,0.429253333,2
RGMA,0.429093333,2
TFF1,0.428906667,2
BST1,0.428706667,2
CPT1A,0.42864,2
SUV39H1,0.427986667,2
SLC22A6,0.427906667,2
FGF19,0.427813333,2
GNAT1,0.427746667,2
ATP6AP2,0.427546667,2
BATF,0.427453333,2
CKB,0.427186667,2
CAPN7,0.427146667,2
PHACTR4,0.426986667,2
UBE2I,0.426826667,2
SPRY1,0.426653333,2
SLC6A11,0.42656,2
CLEC4E,0.426506667,2
PTPRN,0.4264,2
ZP3,0.426346667,2
EMC10,0.426333333,0
AMBP,0.426266667,2
CLDN11,0.426226667,2
ILDR2,0.4262,2
ERBB2IP,0.426,2
COL5A1,0.426,2
ABCA4,0.42592,2
LAG3,0.425853333,2
STX4,0.42532,2
RBBP8,0.425306667,2
BNC2,0.42528,2
DNAJB6,0.425226667,2
DBX1,0.4252,2
SGOL1,0.425066667,2
VPS53,0.424986667,2
NEFH,0.424893333,2
ACTL6B,0.42484,2
KAT2B,0.424786667,2
PRG2,0.42468,2
PPM1A,0.424586667,2
IL1RAP,0.424506667,2
SH2D2A,0.424466667,2
ST3GAL4,0.424466667,2
C6,0.424333333,2
FARP2,0.42404,2
LAMTOR1,0.423973333,2
NMNAT1,0.423906667,2
EFNB3,0.423786667,2
PHF2,0.42352,2
LGALS3BP,0.423293333,2
MIXL1,0.423266667,2
OR10A4,0.423226667,2
LAIR1,0.42312,2
FEM1B,0.4228,2
TKTL1,0.422773333,2
SMARCA1,0.42252,2
MSMB,0.422426667,2
CACNA2D3,0.4224,2
LIN7A,0.4224,2
GALNS,0.422386667,2
DAB2IP,0.422106667,2
GIF,0.42204,2
PTAFR,0.42192,2
SLC24A2,0.42184,2
LECT1,0.42176,2
SLC2A10,0.421746667,2
SCPEP1,0.42148,2
MPZL2,0.42128,2
PLEKHA2,0.421146667,2
TMC1,0.42092,2
ST3GAL1,0.42068,2
CDH13,0.4204,2
CYFIP1,0.420226667,2
GFRA3,0.42012,2
TPBG,0.419893333,2
JPH2,0.419746667,2
SEMA4C,0.419733333,2
TMEM231,0.41964,2
TFEC,0.419466667,2
RHOH,0.41944,2
IGLL5,0.419373333,2
SPN,0.41896,2
PF4,0.418853333,2
CHST8,0.41876,2
COPS2,0.418746667,2
ISPD,0.4184,2
CCDC86,0.418386667,2
LZTR1,0.418253333,2
PEG10,0.41804,2
TRIM27,0.417893333,2
PLTP,0.417693333,2
FOSB,0.417613333,2
TMC6,0.4174,2
SRPX,0.41716,2
HOMER2,0.417146667,2
DAND5,0.41692,2
LY86,0.416493333,2
CDH17,0.4164,2
RHAG,0.41628,2
IL27,0.41608,2
SNCG,0.415626667,2
CAMP,0.415586667,2
IL15RA,0.415453333,2
ACP5,0.415346667,2
SIL1,0.41528,2
CYBA,0.41528,2
TADA3,0.415186667,2
ZFAT,0.415106667,2
LYL1,0.414946667,2
SOCS5,0.414746667,2
LSAMP,0.414626667,2
TERF2,0.413986667,2
PIAS4,0.413653333,2
KCNJ9,0.41356,2
IBSP,0.413386667,2
SORBS3,0.413306667,2
PLAG1,0.413213333,2
ARHGEF12,0.413186667,2
CD276,0.413133333,2
CD69,0.413066667,2
NANOG,0.413053333,2
HOXC6,0.412826667,2
DIABLO,0.412733333,2
SMC1B,0.41268,2
CLN6,0.41264,2
EPB41,0.412626667,2
HNRNPU,0.412533333,2
DAGLB,0.412253333,2
GPR39,0.412053333,2
BAMBI,0.41156,2
DMPK,0.4114,2
HOXA7,0.410733333,2
WHSC1,0.410346667,2
SIT1,0.410346667,2
PPP1R1B,0.410333333,2
SCAP,0.410253333,2
NBR1,0.410133333,2
RIPK2,0.41008,2
TSPAN32,0.41,2
IGBP1,0.409533333,2
TREH,0.409506667,2
TBR1,0.40944,2
SERF1B,0.40928,2
GCDH,0.40884,2
ERI1,0.408666667,2
ZMYND15,0.40856,2
COX7A1,0.408506667,2
ASTN1,0.408426667,2
IRAK2,0.408306667,2
UCN,0.408173333,2
MOS,0.40796,2
ESPN,0.407946667,2
PRKD1,0.407666667,2
SPTBN2,0.407626667,2
TNRC6A,0.4076,2
SIGLEC10,0.407426667,2
CEBPG,0.407093333,2
FAM20A,0.407,2
EVX1,0.40668,2
F2RL3,0.4066,2
MTHFS,0.406586667,2
FCAMR,0.406333333,2
CD109,0.40616,2
TBATA,0.406133333,2
DDX5,0.406106667,2
FUT2,0.406013333,2
RBM15,0.405906667,2
LOXL1,0.40572,2
PDE10A,0.40568,2
SMARCA5,0.40548,2
CCM2L,0.405466667,2
IL9R,0.405333333,2
MAP6,0.40524,2
CDK11B,0.405133333,2
ITPK1,0.404906667,2
FAM3B,0.40476,2
GPAM,0.404666667,2
SUDS3,0.404413333,2
NME5,0.404373333,2
APOF,0.404346667,2
KDM4D,0.404306667,2
PHF13,0.404226667,2
AKAP10,0.404173333,2
LRRC7,0.40376,2
CPLX2,0.40364,2
DLD,0.40348,2
CYP4A11,0.403226667,2
IFIT2,0.403173333,2
MADCAM1,0.402826667,2
GPR34,0.40276,2
DMAP1,0.40228,2
APOBEC2,0.402106667,2
BEST2,0.40208,2
IL17C,0.40184,2
SPTLC1,0.401706667,2
DGKB,0.40168,2
MED13,0.401613333,2
BVES,0.401573333,2
APEX2,0.401373333,2
PDCD2,0.40136,2
CXCR5,0.401253333,2
RBM4,0.40104,2
AARS,0.400866667,2
RXFP2,0.400813333,2
ING4,0.400626667,2
VWA1,0.40012,2
PTCD2,0.400106667,2
ATG4C,0.400093333,2
AP4E1,0.400066667,2
SWAP70,0.3996,2
TNFSF13,0.399573333,2
PITPNM1,0.399573333,2
CAMTA2,0.399493333,2
GPR55,0.399493333,2
MS4A1,0.39944,2
DNAJC19,0.399333333,2
ADAMTS4,0.399,1
ECE2,0.398906667,2
DARC,0.398746667,2
LPAR2,0.39868,2
REC8,0.39848,2
ADAMTS20,0.398186667,2
DYNC1LI1,0.397973333,2
HTR1F,0.397893333,2
BNC1,0.397786667,2
ENDOG,0.39768,2
COQ4,0.397613333,2
NKX2-8,0.397586667,2
EMG1,0.397506667,2
NXF1,0.3972,2
EMR1,0.39704,2
CDK2AP1,0.39664,2
LHFPL2,0.39652,2
SPON2,0.39652,2
TFEB,0.396306667,2
GPR26,0.396146667,2
TSSK2,0.39612,2
IL23R,0.396066667,2
CNGA3,0.396013333,2
CELF6,0.39596,2
BRWD3,0.395253333,2
HIPK3,0.395253333,2
MZF1,0.395253333,2
SLC9A8,0.395093333,2
IRF9,0.395026667,2
ATP2B1,0.394933333,2
APLP1,0.39464,2
KCNK9,0.394573333,2
TRPM8,0.394346667,2
MALT1,0.394226667,2
TNXB,0.39404,2
PNMT,0.39396,2
MRPL54,0.393933333,2
ERO1L,0.393813333,2
HLA-DMB,0.393666667,2
T,0.393413333,2
EFS,0.39332,2
EMILIN1,0.393266667,2
SYF2,0.393093333,2
LMTK2,0.393,2
SLC30A3,0.392853333,2
CDH11,0.39264,2
ACSBG1,0.392173333,2
GRID1,0.391866667,2
IRF3,0.391533333,2
DAO,0.391346667,2
THY1,0.39112,2
BMX,0.39108,2
EPB41L2,0.390906667,2
DHX9,0.39084,2
USO1,0.39052,2
ANP32E,0.39044,2
CNR2,0.390266667,2
KIF19,0.390133333,2
TPSAB1,0.389973333,2
ACP1,0.389933333,2
LGALS12,0.38984,2
MMP11,0.38976,2
APLF,0.389693333,2
CACNA1H,0.38928,2
KERA,0.389066667,2
RSC1A1,0.38896,2
VRK1,0.38884,2
STXBP5,0.38852,2
RASGRP4,0.38848,2
FASTK,0.388306667,2
UHMK1,0.388133333,2
SLC46A2,0.38788,2
LPHN3,0.3878,2
PRDM8,0.387733333,2
CEND1,0.387733333,2
CRX,0.387666667,2
P2RY13,0.387506667,2
UBASH3A,0.387493333,2
LGALS9,0.387386667,2
ARHGEF5,0.38736,2
P2RX6,0.387346667,2
MAP3K10,0.387066667,2
PSMB9,0.386973333,2
COX17,0.386866667,2
OPHN1,0.386546667,2
KCNMB1,0.38632,2
UBA2,0.386173333,2
TIMD4,0.386133333,0
PAPOLB,0.385946667,2
ADCY10,0.38592,2
PLEK,0.38524,2
DSG2,0.384933333,1
IDH1,0.38484,2
SPRED2,0.38472,2
DYNC1I2,0.384653333,2
ADAMTS9,0.384613333,2
GRHPR,0.384573333,2
SLC29A1,0.38452,2
PPP2R5D,0.384466667,2
TPCN2,0.384426667,2
GFM1,0.384306667,2
MAG,0.384093333,2
PLD4,0.38396,2
IL17RB,0.38392,2
LEMD3,0.38384,2
GRM2,0.383773333,2
TTLL4,0.38376,2
SOX8,0.383613333,2
FGF13,0.383506667,2
USP7,0.38344,2
EPC1,0.383426667,2
SCN9A,0.383,2
CLEC4M,0.382986667,2
TNFRSF17,0.38296,2
FERMT2,0.382666667,1
SNTA1,0.382546667,2
MGAT5,0.382493333,2
ZNF259,0.382386667,2
GLRA3,0.382346667,2
GLTSCR1L,0.382333333,0
DEF6,0.3822,0
IL17RC,0.38168,2
GP6,0.38124,2
ITPRIP,0.381133333,0
AQP12B,0.381013333,2
MAP4K1,0.38064,2
NASP,0.380586667,2
TMIE,0.380546667,2
CD27,0.380546667,2
MYO15A,0.38048,2
NLE1,0.380413333,2
EIF2AK1,0.380373333,2
P2RY1,0.379866667,2
CLIC1,0.379853333,2
LAMB3,0.379626667,2
POLE,0.379626667,2
P2RY12,0.37952,2
CCR4,0.379506667,2
SH2B3,0.379453333,2
PLCE1,0.37912,2
EPS15,0.378533333,2
STX2,0.37852,2
ESCO2,0.378426667,2
ABCB8,0.378373333,2
BTBD9,0.37812,2
GRIK2,0.378093333,2
SLA,0.37804,2
NEFM,0.378026667,2
LALBA,0.377973333,2
NTSR2,0.37796,2
KRT25,0.377813333,2
GRIK4,0.377706667,2
A1CF,0.37764,2
CYB5R4,0.377213333,2
ESX1,0.377186667,2
ZP2,0.377093333,2
FFAR1,0.377013333,2
CSE1L,0.377013333,2
CRMP1,0.37692,2
LRTOMT,0.376893333,2
NPHP4,0.37676,2
FFAR4,0.3766,2
DRD5,0.376293333,2
MYO1F,0.37624,2
PA2G4,0.376226667,2
UBD,0.376146667,2
ICAM2,0.375906667,2
PRSS16,0.375613333,2
FGF14,0.375493333,2
TXNDC2,0.3754,2
CHI3L1,0.375346667,2
TLR6,0.375,2
ARID2,0.374933333,2
TFAP4,0.374666667,2
BMP10,0.37436,2
ATP8B1,0.374333333,2
BSPRY,0.37412,2
NCAPH,0.374013333,2
CSN2,0.373906667,2
PLK3,0.37388,2
RHOG,0.373373333,2
CAPG,0.372946667,2
PACSIN1,0.372546667,2
CLDN10,0.371946667,2
BCL2L12,0.371733333,2
CCNI,0.371293333,2
ATF3,0.371053333,2
ENO1,0.370906667,2
BPTF,0.370893333,2
RAB6B,0.370866667,2
STXBP1,0.37084,2
KIAA1432,0.370466667,2
GPR85,0.370226667,2
MTX1,0.369933333,2
PRMT5,0.369906667,2
HRH4,0.369813333,2
GADD45B,0.369546667,2
ECM1,0.36952,2
GRIN2A,0.36944,2
CLEC10A,0.369253333,2
S100A1,0.3692,2
GUCA2A,0.368506667,2
RORB,0.368413333,2
PRODH,0.368413333,2
SBF1,0.368386667,2
GPBAR1,0.36828,2
SLC18A1,0.368,2
MTR,0.36788,2
LRRC4C,0.3668,2
NECTIN2,0.366666667,1
UBA3,0.366173333,2
HS3ST1,0.366,1
PKN1,0.36592,2
NCAM2,0.36592,2
KCNE2,0.365893333,2
PTGDS,0.36576,2
RBM12,0.3656,0
A4GNT,0.365546667,2
SLC39A13,0.365453333,2
BTLA,0.364573333,2
RANBP10,0.364533333,0
RAB38,0.364466667,2
ALCAM,0.364413333,2
ATRNL1,0.364346667,2
SKAP2,0.364173333,2
NPAS1,0.36388,2
CRTAM,0.363733333,2
CKMT2,0.363626667,2
PSMB10,0.363506667,2
TRIOBP,0.363426667,2
KIDINS220,0.363106667,2
NCALD,0.363053333,2
PPP1R8,0.362906667,2
ITSN2,0.36288,2
FCN1,0.3628,2
UPF1,0.3628,2
LPAR3,0.36268,2
LIPG,0.362653333,2
EXOC4,0.362266667,2
IGFBP1,0.36224,2
RXFP1,0.362186667,2
KCND2,0.362053333,2
CBX5,0.362026667,2
PICK1,0.362013333,2
GINS1,0.361946667,2
ARFRP1,0.361933333,2
TPST1,0.361746667,2
MAGI2,0.361466667,2
SIGIRR,0.3614,2
ADAM23,0.361213333,2
PSMC3,0.361093333,2
SYCE1,0.361093333,2
TMEM38A,0.36096,2
TMEM173,0.36084,2
GIMAP1,0.360733333,0
TEAD4,0.360573333,2
PIP5K1A,0.360533333,2
BTRC,0.360466667,2
SORD,0.360266667,2
LBX2,0.359946667,2
IL22RA2,0.359933333,2
TNK1,0.359866667,1
CNTN2,0.359786667,2
PPM1G,0.359573333,2
B3GALNT1,0.359546667,2
MTMR14,0.359426667,2
STARD10,0.35896,2
DHRS3,0.35876,2
PLIN4,0.358533333,0
POU3F4,0.3582,2
POLH,0.358133333,2
HIVEP2,0.357773333,2
AKAP6,0.35688,2
DAAM2,0.3568,2
NR2F6,0.35676,2
IFT140,0.3566,2
UNC79,0.356373333,2
NBL1,0.35632,2
BOLL,0.356266667,2
SLC25A23,0.356253333,2
EPHB1,0.35576,2
PLEKHM2,0.355493333,2
DOCK3,0.355386667,2
BATF3,0.355106667,2
TNFRSF8,0.354986667,2
TNFSF13B,0.35488,2
IMMP2L,0.35484,2
FN3K,0.354826667,2
DCK,0.354786667,2
ZBTB32,0.3544,2
GLUD1,0.354346667,2
DARS2,0.353693333,2
GNAT2,0.353493333,2
PHLDA2,0.353266667,2
MST1,0.35284,2
EPX,0.3526,2
PSMB8,0.352453333,2
DCLK2,0.35236,2
VTN,0.3522,2
INPP4B,0.352173333,2
SLC22A3,0.35192,2
PNPT1,0.35188,2
ACSL3,0.351826667,2
MRAS,0.3518,2
ELOVL2,0.351746667,2
COX1,0.351653333,2
CSN3,0.3516,2
YBX2,0.351306667,2
CCRL2,0.35112,2
SKAP1,0.351106667,2
TAPT1,0.350733333,2
INCA1,0.350706667,2
SNPH,0.350506667,2
CIB1,0.349906667,2
DOCK5,0.34968,2
CORT,0.349573333,2
TDP1,0.34948,2
RUNDC1,0.34936,2
SHISA2,0.348626667,2
TRPC4,0.34848,2
TIMMDC1,0.34828,2
THAP11,0.34804,2
SEMA3E,0.347613333,2
RAC3,0.3476,2
RBBP7,0.347533333,2
NUCB2,0.347133333,0
RDH12,0.347066667,2
ICAM5,0.346893333,2
STK17B,0.3468,2
WNK4,0.346293333,2
SLC26A6,0.34628,2
F12,0.34612,2
TIMM23,0.345973333,2
CSGALNACT1,0.34588,2
PCSK1N,0.34584,2
DOK7,0.345653333,2
SRGAP2,0.345613333,2
RYR3,0.34444,2
CRYAA,0.344346667,2
CLEC5A,0.344213333,2
TDRD1,0.344106667,2
CD68,0.344066667,2
RANBP1,0.34388,2
NTN4,0.343706667,2
PIFO,0.343613333,2
HSD17B11,0.34332,2
FBXW4,0.343266667,2
RNF111,0.34324,2
MAD1L1,0.342933333,2
ERC2,0.342533333,0
GLP1R,0.342466667,2
TEX11,0.34244,2
CCL24,0.342306667,2
ATP2B4,0.342293333,2
ZRANB2,0.342213333,2
TRIM2,0.34216,2
THEM5,0.34196,2
LIME1,0.341786667,2
MSH5,0.341626667,2
CNGB3,0.341266667,2
NRK,0.34124,2
ITIH4,0.341053333,2
TNFRSF18,0.340546667,2
GRAP,0.340493333,2
DPT,0.34048,2
S100B,0.34032,2
RETN,0.340306667,2
LTB4R2,0.34028,2
AAAS,0.340066667,2
RPH3AL,0.339973333,2
CDH8,0.33996,2
TOLLIP,0.339573333,2
SIX6,0.339533333,2
BST2,0.339386667,2
KCNQ5,0.339253333,2
PCYT1B,0.339093333,2
CRTAP,0.338986667,2
RDH13,0.338973333,2
MTHFD1L,0.338533333,1
NOX3,0.338453333,2
ATP6V0D2,0.338386667,2
DLGAP3,0.338386667,2
PAIP2,0.338333333,2
ND6,0.3382,0
C1ORF198,0.337933333,0
CAMK2D,0.337826667,2
FKBP11,0.337613333,2
TARBP2,0.337453333,2
BATF2,0.337026667,2
NTHL1,0.337013333,2
TRPC4AP,0.3368,2
CACNG7,0.336173333,2
CA9,0.33616,2
GABRA4,0.33612,2
MAP4K3,0.336106667,2
KCNB1,0.335626667,2
TRAF1,0.335573333,2
MIS18A,0.33548,2
GPR22,0.335453333,2
WNT6,0.335266667,2
GCNT3,0.335226667,2
MAPKAP1,0.335146667,2
TOX,0.335066667,0
TAC1,0.334826667,2
HSH2D,0.33468,2
PRDX4,0.334613333,2
RNLS,0.33452,2
PTGFR,0.334,2
WIPF1,0.333973333,2
SEZ6L2,0.333933333,0
MYO9B,0.333906667,2
RFX5,0.333866667,2
CSRP1,0.333786667,2
PAFAH1B3,0.33368,2
ACPP,0.33368,2
IFNA1,0.333653333,2
PIWIL2,0.33328,2
DCLRE1B,0.333,2
CCRN4L,0.332906667,2
GUCY2D,0.332573333,2
TOP1MT,0.332386667,2
CNOT3,0.3316,2
MAPRE3,0.331533333,2
NUBP1,0.331173333,2
NXNL2,0.330933333,2
SLC4A5,0.33088,2
MBD1,0.330533333,2
AHCTF1,0.33008,2
IL20RA,0.329786667,2
CROCC,0.329666667,2
GLRX2,0.3296,2
MTRF1L,0.329413333,2
CNTN6,0.329386667,2
NCAPG2,0.329293333,2
GPR64,0.329173333,2
SLC4A11,0.328426667,2
DGKA,0.3282,2
BHLHE41,0.328066667,2
ABCG4,0.327973333,2
MAB21L1,0.327906667,2
NXF3,0.327906667,2
OR51E2,0.327546667,2
TRPM5,0.32752,2
FLT3LG,0.3272,2
CDCA8,0.327173333,2
SERPINA1,0.325533333,2
ZNF281,0.325413333,2
CYP4F12,0.3252,2
RFX6,0.325173333,2
GPR183,0.325,2
NUMA1,0.32488,2
MRC2,0.324866667,2
CDH3,0.324853333,2
NRGN,0.32476,2
STARD4,0.324706667,2
GPRC5A,0.324466667,2
POT1,0.32416,2
CPLX3,0.323746667,2
TRAF5,0.32372,2
KLK3,0.323653333,2
SNX5,0.323226667,2
THPO,0.32312,2
NUP155,0.322986667,2
CTNND2,0.32296,2
UCN3,0.322546667,2
